product_id,category,our_cost,competitor_price,stock_level,historical_sales_volume,our_price,optimized_price,pricing_strategy,projected_profit_per_unit,total_projected_revenue
PROD_1848,Electronics,35.85,35.96,60,397,59.39,59.39,Hold Price,23.54,23577.83
PROD_1849,Apparel,229.03,171.62,72,438,280.71,280.71,Hold Price,51.68,122950.98
PROD_1850,Apparel,47.04,431.21,93,355,80.85,80.85,Hold Price,33.81,28701.75
PROD_1851,Sports,249.56,232.67,10,293,317.24,286.99,Floor Protected (Min: $286.99),37.43,84088.07
PROD_1852,Beauty,236.79,203.24,128,361,308.57,272.31,Floor Protected (Min: $272.31),35.52,98303.91
PROD_1853,Home & Living,215.54,214.1,135,246,320.27,247.87,Floor Protected (Min: $247.87),32.33,60976.02
PROD_1854,Beauty,20.49,105.86,158,203,33.66,33.66,Hold Price,13.17,6832.98
PROD_1855,Beauty,97.91,175.39,187,296,125.66,125.66,Hold Price,27.75,37195.36
PROD_1856,Apparel,86.3,175.87,146,268,126.35,126.35,Hold Price,40.05,33861.8
PROD_1857,Beauty,114.44,37.77,145,255,170.48,131.61,Floor Protected (Min: $131.61),17.17,33560.55
PROD_1858,Electronics,35.42,348.89,132,145,47.02,47.02,Hold Price,11.6,6817.9
PROD_1859,Apparel,281.72,196.18,22,289,357.6,357.6,Hold Price,75.88,103346.4
PROD_1860,Electronics,170.6,372.65,65,280,290.34,290.34,Hold Price,119.74,81295.2
PROD_1861,Home & Living,98.6,384.9,91,180,148.05,148.05,Hold Price,49.45,26649.0
PROD_1862,Apparel,125.12,107.22,37,168,151.22,151.22,Hold Price,26.1,25404.96
PROD_1863,Home & Living,139.69,300.95,63,210,234.93,234.93,Hold Price,95.24,49335.3
PROD_1864,Apparel,184.17,220.44,171,496,329.38,219.44,Match & Undercut,35.27,108842.24
PROD_1865,Sports,159.55,397.87,77,54,249.47,249.47,Hold Price,89.92,13471.38
PROD_1866,Beauty,276.62,108.85,171,459,415.55,318.11,Floor Protected (Min: $318.11),41.49,146012.49
PROD_1867,Sports,154.12,309.85,190,273,266.17,266.17,Hold Price,112.05,72664.41
PROD_1868,Home & Living,297.73,279.37,14,80,527.43,527.43,Hold Price,229.7,42194.4
PROD_1869,Beauty,256.91,143.46,12,373,424.6,295.45,Floor Protected (Min: $295.45),38.54,110202.85
PROD_1870,Apparel,70.47,74.42,55,380,103.4,103.4,Hold Price,32.93,39292.0
PROD_1871,Beauty,279.87,298.46,17,112,435.29,435.29,Hold Price,155.42,48752.48
PROD_1872,Electronics,43.75,336.29,9,499,70.9,346.38,Increase (High Demand / Low Stock),302.63,172843.62
PROD_1873,Beauty,247.06,152.3,105,134,325.27,284.12,Floor Protected (Min: $284.12),37.06,38072.08
PROD_1874,Electronics,120.38,295.5,60,322,176.76,176.76,Hold Price,56.38,56916.72
PROD_1875,Beauty,264.61,186.88,58,473,449.28,449.28,Hold Price,184.67,212509.44
PROD_1876,Electronics,261.74,325.24,41,492,416.91,416.91,Hold Price,155.17,205119.72
PROD_1877,Home & Living,243.72,101.66,188,295,352.6,280.28,Floor Protected (Min: $280.28),36.56,82682.6
PROD_1878,Sports,239.11,402.24,131,467,382.1,382.1,Hold Price,142.99,178440.7
PROD_1879,Apparel,98.36,140.02,95,239,125.01,125.01,Hold Price,26.65,29877.39
PROD_1880,Beauty,33.47,174.99,139,155,48.23,48.23,Hold Price,14.76,7475.65
PROD_1881,Sports,126.86,40.27,45,379,212.6,212.6,Hold Price,85.74,80575.4
PROD_1882,Apparel,60.32,63.51,140,206,80.36,69.37,Floor Protected (Min: $69.37),9.05,14290.22
PROD_1883,Apparel,211.54,239.4,81,382,277.45,277.45,Hold Price,65.91,105985.9
PROD_1884,Electronics,110.37,131.4,82,230,195.41,195.41,Hold Price,85.04,44944.3
PROD_1885,Home & Living,292.93,378.43,3,432,388.41,389.78,Increase (High Demand / Low Stock),96.85,168384.96
PROD_1886,Home & Living,195.88,21.39,179,69,265.72,225.26,Floor Protected (Min: $225.26),29.38,15542.94
PROD_1887,Sports,248.52,179.91,141,107,442.81,285.8,Floor Protected (Min: $285.8),37.28,30580.6
PROD_1888,Home & Living,48.43,161.75,116,180,79.47,79.47,Hold Price,31.04,14304.6
PROD_1889,Beauty,259.98,23.41,91,391,421.1,421.1,Hold Price,161.12,164650.1
PROD_1890,Home & Living,277.6,69.1,24,182,475.18,475.18,Hold Price,197.58,86482.76
PROD_1891,Sports,151.25,194.93,147,160,192.01,192.01,Hold Price,40.76,30721.6
PROD_1892,Home & Living,185.81,229.4,63,462,301.68,301.68,Hold Price,115.87,139376.16
PROD_1893,Beauty,231.79,190.87,114,359,348.2,266.56,Floor Protected (Min: $266.56),34.77,95695.04
PROD_1894,Electronics,60.7,245.96,129,399,103.04,103.04,Hold Price,42.34,41112.96
PROD_1895,Sports,155.74,273.88,63,449,234.37,234.37,Hold Price,78.63,105232.13
PROD_1896,Electronics,125.61,19.32,39,131,197.48,197.48,Hold Price,71.87,25869.88
PROD_1897,Electronics,52.45,216.88,196,117,77.97,77.97,Hold Price,25.52,9122.49
PROD_1898,Electronics,116.58,434.12,167,13,173.34,173.34,Hold Price,56.76,2253.42
PROD_1899,Apparel,29.77,240.78,196,102,49.44,49.44,Hold Price,19.67,5042.88
PROD_1900,Apparel,17.49,309.73,62,416,27.58,27.58,Hold Price,10.09,11473.28
PROD_1901,Electronics,49.2,150.66,130,15,77.73,77.73,Hold Price,28.53,1165.95
PROD_1902,Sports,289.3,351.69,174,297,425.32,350.69,Match & Undercut,61.39,104154.93
PROD_1903,Beauty,169.36,351.22,157,115,257.2,257.2,Hold Price,87.84,29578.0
PROD_1904,Beauty,290.09,241.76,150,155,477.9,333.6,Floor Protected (Min: $333.6),43.51,51708.0
PROD_1905,Home & Living,135.42,439.57,123,280,229.61,229.61,Hold Price,94.19,64290.8
PROD_1906,Sports,100.43,69.61,111,433,162.49,115.49,Floor Protected (Min: $115.49),15.06,50007.17
PROD_1907,Apparel,156.78,22.37,14,387,275.06,180.3,Floor Protected (Min: $180.3),23.52,69776.1
PROD_1908,Electronics,137.46,350.02,156,105,232.61,232.61,Hold Price,95.15,24424.05
PROD_1909,Home & Living,40.64,366.11,101,466,62.47,62.47,Hold Price,21.83,29111.02
PROD_1910,Beauty,195.84,67.29,136,238,313.9,225.22,Floor Protected (Min: $225.22),29.38,53602.36
PROD_1911,Apparel,72.65,130.53,23,211,127.56,127.56,Hold Price,54.91,26915.16
PROD_1912,Apparel,189.68,22.64,75,221,298.08,298.08,Hold Price,108.4,65875.68
PROD_1913,Electronics,198.56,142.59,182,15,336.54,228.34,Floor Protected (Min: $228.34),29.78,3425.1
PROD_1914,Beauty,54.09,351.32,133,121,87.26,87.26,Hold Price,33.17,10558.46
PROD_1915,Sports,27.79,240.31,24,385,42.55,42.55,Hold Price,14.76,16381.75
PROD_1916,Apparel,236.42,166.42,120,388,318.01,271.88,Floor Protected (Min: $271.88),35.46,105489.44
PROD_1917,Electronics,143.34,176.71,71,456,208.65,208.65,Hold Price,65.31,95144.4
PROD_1918,Sports,26.87,15.59,85,332,47.85,47.85,Hold Price,20.98,15886.2
PROD_1919,Beauty,298.51,145.41,102,115,476.02,343.29,Floor Protected (Min: $343.29),44.78,39478.35
PROD_1920,Apparel,26.76,296.21,85,148,41.17,41.17,Hold Price,14.41,6093.16
PROD_1921,Sports,211.56,438.77,162,308,372.3,372.3,Hold Price,160.74,114668.4
PROD_1922,Sports,295.27,383.47,29,410,458.23,458.23,Hold Price,162.96,187874.3
PROD_1923,Sports,79.36,25.26,137,105,120.28,91.26,Floor Protected (Min: $91.26),11.9,9582.3
PROD_1924,Apparel,51.25,405.87,2,397,84.85,418.05,Increase (High Demand / Low Stock),366.8,165965.85
PROD_1925,Apparel,45.2,355.69,166,456,73.57,73.57,Hold Price,28.37,33547.92
PROD_1926,Home & Living,97.95,354.46,64,461,128.89,128.89,Hold Price,30.94,59418.29
PROD_1927,Beauty,39.3,214.23,23,346,58.27,58.27,Hold Price,18.97,20161.42
PROD_1928,Electronics,210.73,188.13,71,306,312.62,312.62,Hold Price,101.89,95661.72
PROD_1929,Sports,28.06,146.77,126,476,40.04,40.04,Hold Price,11.98,19059.04
PROD_1930,Home & Living,157.73,43.58,150,398,238.23,181.39,Floor Protected (Min: $181.39),23.66,72193.22
PROD_1931,Electronics,299.04,114.28,97,425,432.97,432.97,Hold Price,133.93,184012.25
PROD_1932,Home & Living,246.05,122.27,164,223,324.69,282.96,Floor Protected (Min: $282.96),36.91,63100.08
PROD_1933,Apparel,188.41,225.57,80,463,272.71,272.71,Hold Price,84.3,126264.73
PROD_1934,Sports,98.81,340.14,6,300,122.86,350.34,Increase (High Demand / Low Stock),251.53,105102.0
PROD_1935,Electronics,190.93,221.11,61,31,295.08,295.08,Hold Price,104.15,9147.48
PROD_1936,Electronics,162.84,40.16,121,202,278.81,187.27,Floor Protected (Min: $187.27),24.43,37828.54
PROD_1937,Electronics,133.56,431.64,47,477,218.39,218.39,Hold Price,84.83,104172.03
PROD_1938,Electronics,47.91,425.09,179,159,67.85,67.85,Hold Price,19.94,10788.15
PROD_1939,Electronics,267.12,356.56,177,377,334.5,334.5,Hold Price,67.38,126106.5
PROD_1940,Home & Living,140.44,446.23,135,256,185.56,185.56,Hold Price,45.12,47503.36
PROD_1941,Sports,66.44,251.85,57,276,101.47,101.47,Hold Price,35.03,28005.72
PROD_1942,Apparel,116.65,433.8,111,470,154.47,154.47,Hold Price,37.82,72600.9
PROD_1943,Apparel,130.1,47.89,188,260,198.58,149.61,Floor Protected (Min: $149.61),19.51,38898.6
PROD_1944,Apparel,249.99,174.07,158,499,334.73,287.49,Floor Protected (Min: $287.49),37.5,143457.51
PROD_1945,Apparel,222.75,113.04,105,12,380.76,256.16,Floor Protected (Min: $256.16),33.41,3073.92
PROD_1946,Home & Living,233.1,100.19,78,402,335.28,335.28,Hold Price,102.18,134782.56
PROD_1947,Beauty,13.2,76.25,147,325,17.78,17.78,Hold Price,4.58,5778.5
PROD_1948,Sports,130.68,285.75,3,85,220.51,220.51,Hold Price,89.83,18743.35
PROD_1949,Electronics,149.59,354.88,9,96,210.28,210.28,Hold Price,60.69,20186.88
PROD_1950,Beauty,15.57,266.56,76,279,19.73,19.73,Hold Price,4.16,5504.67
PROD_1951,Apparel,85.35,78.93,183,234,131.63,98.15,Floor Protected (Min: $98.15),12.8,22967.1
PROD_1952,Beauty,230.48,367.84,126,27,357.0,357.0,Hold Price,126.52,9639.0
PROD_1953,Sports,49.76,291.64,39,122,81.05,81.05,Hold Price,31.29,9888.1
PROD_1954,Electronics,165.24,183.85,177,260,222.1,190.03,Floor Protected (Min: $190.03),24.79,49407.8
PROD_1955,Electronics,72.41,308.25,28,242,106.17,106.17,Hold Price,33.76,25693.14
PROD_1956,Sports,13.52,128.06,21,338,18.51,18.51,Hold Price,4.99,6256.38
PROD_1957,Sports,79.95,165.16,141,288,99.82,99.82,Hold Price,19.87,28748.16
PROD_1958,Apparel,293.0,414.11,44,211,505.71,505.71,Hold Price,212.71,106704.81
PROD_1959,Electronics,242.45,141.37,190,92,396.97,278.82,Floor Protected (Min: $278.82),36.37,25651.44
PROD_1960,Beauty,288.28,219.44,32,134,398.08,398.08,Hold Price,109.8,53342.72
PROD_1961,Home & Living,151.48,402.21,92,184,236.25,236.25,Hold Price,84.77,43470.0
PROD_1962,Home & Living,41.82,322.86,62,78,55.23,55.23,Hold Price,13.41,4307.94
PROD_1963,Sports,168.91,42.06,196,56,292.91,194.25,Floor Protected (Min: $194.25),25.34,10878.0
PROD_1964,Apparel,141.77,79.08,110,381,179.9,163.04,Floor Protected (Min: $163.04),21.27,62118.24
PROD_1965,Home & Living,254.86,18.41,92,265,306.42,306.42,Hold Price,51.56,81201.3
PROD_1966,Electronics,38.44,289.45,164,224,57.71,57.71,Hold Price,19.27,12927.04
PROD_1967,Sports,151.59,209.74,96,39,234.95,234.95,Hold Price,83.36,9163.05
PROD_1968,Beauty,53.51,73.41,144,290,82.8,72.41,Match & Undercut,18.9,20998.9
PROD_1969,Sports,104.16,431.7,145,421,128.4,128.4,Hold Price,24.24,54056.4
PROD_1970,Beauty,223.83,245.4,14,491,310.77,257.4,Floor Protected (Min: $257.4),33.57,126383.4
PROD_1971,Sports,148.05,120.22,114,246,222.0,170.26,Floor Protected (Min: $170.26),22.21,41883.96
PROD_1972,Sports,119.01,232.76,36,257,158.28,158.28,Hold Price,39.27,40677.96
PROD_1973,Sports,124.4,310.63,188,377,214.41,214.41,Hold Price,90.01,80832.57
PROD_1974,Beauty,143.24,48.16,150,34,179.37,164.73,Floor Protected (Min: $164.73),21.49,5600.82
PROD_1975,Beauty,237.65,134.5,183,83,354.68,273.3,Floor Protected (Min: $273.3),35.65,22683.9
PROD_1976,Sports,268.7,366.03,159,215,433.91,365.03,Match & Undercut,96.33,78481.45
PROD_1977,Home & Living,287.05,214.95,49,499,389.54,389.54,Hold Price,102.49,194380.46
PROD_1978,Apparel,238.2,252.76,36,323,375.06,375.06,Hold Price,136.86,121144.38
PROD_1979,Apparel,101.47,203.27,87,103,172.26,172.26,Hold Price,70.79,17742.78
PROD_1980,Apparel,209.56,34.1,167,384,275.4,240.99,Floor Protected (Min: $240.99),31.43,92540.16
PROD_1981,Beauty,136.9,87.1,160,136,239.62,157.44,Floor Protected (Min: $157.44),20.54,21411.84
PROD_1982,Beauty,83.85,208.81,153,434,128.47,128.47,Hold Price,44.62,55755.98
PROD_1983,Home & Living,253.85,106.0,115,34,350.2,291.93,Floor Protected (Min: $291.93),38.08,9925.62
PROD_1984,Apparel,21.14,36.74,178,343,30.83,30.83,Hold Price,9.69,10574.69
PROD_1985,Apparel,271.51,381.99,101,364,376.67,376.67,Hold Price,105.16,137107.88
PROD_1986,Sports,143.83,441.82,161,125,235.17,235.17,Hold Price,91.34,29396.25
PROD_1987,Beauty,194.79,360.02,184,57,326.81,326.81,Hold Price,132.02,18628.17
PROD_1988,Apparel,201.21,386.4,187,235,342.01,342.01,Hold Price,140.8,80372.35
PROD_1989,Home & Living,269.58,120.26,100,275,482.94,482.94,Hold Price,213.36,132808.5
PROD_1990,Home & Living,194.63,432.87,4,108,325.96,445.86,Increase (High Demand / Low Stock),251.23,48152.88
PROD_1991,Apparel,188.04,100.66,198,468,293.5,216.25,Floor Protected (Min: $216.25),28.21,101205.0
PROD_1992,Beauty,29.33,428.87,86,20,41.17,41.17,Hold Price,11.84,823.4
PROD_1993,Home & Living,160.34,447.75,126,94,244.8,244.8,Hold Price,84.46,23011.2
PROD_1994,Sports,53.55,324.6,139,414,65.58,65.58,Hold Price,12.03,27150.12
PROD_1995,Home & Living,223.86,441.8,84,223,368.67,368.67,Hold Price,144.81,82213.41
PROD_1996,Electronics,158.54,262.75,26,182,232.67,232.67,Hold Price,74.13,42345.94
PROD_1997,Electronics,207.27,127.9,69,400,251.21,251.21,Hold Price,43.94,100484.0
PROD_1998,Beauty,22.09,205.09,62,218,27.34,27.34,Hold Price,5.25,5960.12
PROD_1999,Apparel,34.59,273.2,30,457,49.55,49.55,Hold Price,14.96,22644.35
